분석권역,서열체계,급지레벨,비교집단,기준기간,전용면적_구분,최소거래건수,시도,도시루트,시군구,읍면동,평단가_평균,평단가_중앙값,거래건수,서열단계수,급지,급지_점수,급지그룹,비고,산정방식,데이터출처
주요중소도시,3단계 상대서열,읍면동,도시 내부,202301~202512,중소형,15,경상남도,진주시,진주시,문산읍,911.6977358382352,934.5834355497952,122,3,2,2,중위권,,현재 DuckDB 재산출(도시 내부 3단계 상대서열),apartment.duckdb/v_sale_clean
주요중소도시,3단계 상대서열,읍면동,도시 내부,202301~202512,중소형,15,경상남도,진주시,진주시,신안동,827.4604115643904,855.816341813047,217,3,2,2,중위권,,현재 DuckDB 재산출(도시 내부 3단계 상대서열),apartment.duckdb/v_sale_clean
주요중소도시,3단계 상대서열,읍면동,도시 내부,202301~202512,중소형,15,경상남도,진주시,진주시,금산면,801.0341988271433,836.2282062885529,427,3,2,2,중위권,,현재 DuckDB 재산출(도시 내부 3단계 상대서열),apartment.duckdb/v_sale_clean
주요중소도시,3단계 상대서열,읍면동,도시 내부,202301~202512,중소형,15,경상남도,진주시,진주시,판문동,689.6697786029106,692.7185261829604,33,3,2,2,중위권,,현재 DuckDB 재산출(도시 내부 3단계 상대서열),apartment.duckdb/v_sale_clean
주요중소도시,3단계 상대서열,읍면동,도시 내부,202301~202512,중소형,15,경상남도,진주시,진주시,망경동,611.6849853865058,635.2782070344396,65,3,3,1,하위권,,현재 DuckDB 재산출(도시 내부 3단계 상대서열),apartment.duckdb/v_sale_clean
주요중소도시,3단계 상대서열,읍면동,도시 내부,202301~202512,중소형,15,경상남도,진주시,진주시,상대동,672.7720389967122,634.1599306047847,165,3,3,1,하위권,,현재 DuckDB 재산출(도시 내부 3단계 상대서열),apartment.duckdb/v_sale_clean
주요중소도시,3단계 상대서열,읍면동,도시 내부,202301~202512,중소형,15,경상남도,진주시,진주시,칠암동,641.1057798837929,632.6478313793325,35,3,3,1,하위권,,현재 DuckDB 재산출(도시 내부 3단계 상대서열),apartment.duckdb/v_sale_clean
주요중소도시,3단계 상대서열,읍면동,도시 내부,202301~202512,중소형,15,경상남도,진주시,진주시,하대동,609.8370906873263,607.8973712360612,249,3,3,1,하위권,,현재 DuckDB 재산출(도시 내부 3단계 상대서열),apartment.duckdb/v_sale_clean
주요중소도시,3단계 상대서열,읍면동,도시 내부,202301~202512,중소형,15,경상남도,진주시,진주시,명석면,488.7555162865324,497.93546671955477,19,3,3,1,하위권,,현재 DuckDB 재산출(도시 내부 3단계 상대서열),apartment.duckdb/v_sale_clean
주요중소도시,3단계 상대서열,읍면동,도시 내부,202301~202512,중소형,15,경상남도,진주시,진주시,상봉동,543.3938645419711,479.7946478907028,87,3,3,1,하위권,,현재 DuckDB 재산출(도시 내부 3단계 상대서열),apartment.duckdb/v_sale_clean
주요중소도시,3단계 상대서열,읍면동,도시 내부,202301~202512,중소형,15,경상남도,진주시,진주시,집현면,419.85555725796013,424.5376531792223,47,3,3,1,하위권,,현재 DuckDB 재산출(도시 내부 3단계 상대서열),apartment.duckdb/v_sale_clean
주요중소도시,3단계 상대서열,읍면동,도시 내부,202301~202512,중소형,15,경상남도,창원시,창원시 성산구,용호동,3431.5949605398314,3502.429933057607,277,3,1,3,상위권,,현재 DuckDB 재산출(도시 내부 3단계 상대서열),apartment.duckdb/v_sale_clean
주요중소도시,3단계 상대서열,읍면동,도시 내부,202301~202512,중소형,15,경상남도,창원시,창원시 의창구,중동,3148.1929422999247,3144.507276394751,443,3,1,3,상위권,,현재 DuckDB 재산출(도시 내부 3단계 상대서열),apartment.duckdb/v_sale_clean
주요중소도시,3단계 상대서열,읍면동,도시 내부,202301~202512,중소형,15,경상남도,창원시,창원시 성산구,대원동,2507.2629341155475,2627.5360708245394,236,3,1,3,상위권,,현재 DuckDB 재산출(도시 내부 3단계 상대서열),apartment.duckdb/v_sale_clean
주요중소도시,3단계 상대서열,읍면동,도시 내부,202301~202512,중소형,15,경상남도,창원시,창원시 성산구,가음동,2521.5909132428874,2486.7461630476027,556,3,1,3,상위권,,현재 DuckDB 재산출(도시 내부 3단계 상대서열),apartment.duckdb/v_sale_clean
주요중소도시,3단계 상대서열,읍면동,도시 내부,202301~202512,중소형,15,경상남도,창원시,창원시 성산구,신월동,2371.8788072859265,2310.4361085028977,183,3,1,3,상위권,,현재 DuckDB 재산출(도시 내부 3단계 상대서열),apartment.duckdb/v_sale_clean
주요중소도시,3단계 상대서열,읍면동,도시 내부,202301~202512,중소형,15,경상남도,창원시,창원시 성산구,사파정동,2234.5642829635512,2219.077668210353,147,3,1,3,상위권,,현재 DuckDB 재산출(도시 내부 3단계 상대서열),apartment.duckdb/v_sale_clean
주요중소도시,3단계 상대서열,읍면동,도시 내부,202301~202512,중소형,15,경상남도,창원시,창원시 성산구,반림동,1945.4858291506628,2061.7393689132496,965,3,1,3,상위권,,현재 DuckDB 재산출(도시 내부 3단계 상대서열),apartment.duckdb/v_sale_clean
주요중소도시,3단계 상대서열,읍면동,도시 내부,202301~202512,중소형,15,경상남도,창원시,창원시 마산회원구,석전동,1494.065222982888,1938.148750172811,211,3,1,3,상위권,,현재 DuckDB 재산출(도시 내부 3단계 상대서열),apartment.duckdb/v_sale_clean
주요중소도시,3단계 상대서열,읍면동,도시 내부,202301~202512,중소형,15,경상남도,창원시,창원시 의창구,명서동,1899.1052909481818,1925.3602028046082,16,3,1,3,상위권,,현재 DuckDB 재산출(도시 내부 3단계 상대서열),apartment.duckdb/v_sale_clean
주요중소도시,3단계 상대서열,읍면동,도시 내부,202301~202512,중소형,15,경상남도,창원시,창원시 의창구,팔용동,1735.4458954693232,1908.7981130946325,445,3,1,3,상위권,,현재 DuckDB 재산출(도시 내부 3단계 상대서열),apartment.duckdb/v_sale_clean
주요중소도시,3단계 상대서열,읍면동,도시 내부,202301~202512,중소형,15,경상남도,창원시,창원시 성산구,사파동,1615.0614494427516,1854.8044348305748,94,3,1,3,상위권,,현재 DuckDB 재산출(도시 내부 3단계 상대서열),apartment.duckdb/v_sale_clean
주요중소도시,3단계 상대서열,읍면동,도시 내부,202301~202512,중소형,15,경상남도,창원시,창원시 마산회원구,합성동,1572.1250519183184,1769.6755935715582,171,3,1,3,상위권,,현재 DuckDB 재산출(도시 내부 3단계 상대서열),apartment.duckdb/v_sale_clean
주요중소도시,3단계 상대서열,읍면동,도시 내부,202301~202512,중소형,15,경상남도,창원시,창원시 마산합포구,교방동,1555.7936586154592,1663.9818821760314,285,3,1,3,상위권,,현재 DuckDB 재산출(도시 내부 3단계 상대서열),apartment.duckdb/v_sale_clean
주요중소도시,3단계 상대서열,읍면동,도시 내부,202301~202512,중소형,15,경상남도,창원시,창원시 성산구,성주동,1620.4305331300272,1628.0012792662683,260,3,1,3,상위권,,현재 DuckDB 재산출(도시 내부 3단계 상대서열),apartment.duckdb/v_sale_clean
주요중소도시,3단계 상대서열,읍면동,도시 내부,202301~202512,중소형,15,경상남도,창원시,창원시 의창구,봉림동,1612.0549246557057,1599.9501718681267,46,3,1,3,상위권,,현재 DuckDB 재산출(도시 내부 3단계 상대서열),apartment.duckdb/v_sale_clean
주요중소도시,3단계 상대서열,읍면동,도시 내부,202301~202512,중소형,15,경상남도,창원시,창원시 마산합포구,신포동1가,1414.2967198489437,1573.9990170824442,94,3,1,3,상위권,,현재 DuckDB 재산출(도시 내부 3단계 상대서열),apartment.duckdb/v_sale_clean
주요중소도시,3단계 상대서열,읍면동,도시 내부,202301~202512,중소형,15,경상남도,창원시,창원시 진해구,풍호동,1278.1680152257122,1521.2149892449538,414,3,1,3,상위권,,현재 DuckDB 재산출(도시 내부 3단계 상대서열),apartment.duckdb/v_sale_clean
주요중소도시,3단계 상대서열,읍면동,도시 내부,202301~202512,중소형,15,경상남도,창원시,창원시 성산구,상남동,1595.4500831880296,1420.8803229485798,587,3,1,3,상위권,,현재 DuckDB 재산출(도시 내부 3단계 상대서열),apartment.duckdb/v_sale_clean
주요중소도시,3단계 상대서열,읍면동,도시 내부,202301~202512,중소형,15,경상남도,창원시,창원시 마산합포구,월영동,1267.0013120492447,1420.440407937643,1045,3,1,3,상위권,,현재 DuckDB 재산출(도시 내부 3단계 상대서열),apartment.duckdb/v_sale_clean
주요중소도시,3단계 상대서열,읍면동,도시 내부,202301~202512,중소형,15,경상남도,창원시,창원시 마산회원구,양덕동,1508.8964144582994,1396.5685237088992,953,3,1,3,상위권,,현재 DuckDB 재산출(도시 내부 3단계 상대서열),apartment.duckdb/v_sale_clean
주요중소도시,3단계 상대서열,읍면동,도시 내부,202301~202512,중소형,15,경상남도,창원시,창원시 마산합포구,월남동5가,1377.8389412670751,1382.11253960907,28,3,1,3,상위권,,현재 DuckDB 재산출(도시 내부 3단계 상대서열),apartment.duckdb/v_sale_clean
주요중소도시,3단계 상대서열,읍면동,도시 내부,202301~202512,중소형,15,경상남도,창원시,창원시 마산합포구,교원동,1345.7057966082368,1355.6413329349662,56,3,1,3,상위권,,현재 DuckDB 재산출(도시 내부 3단계 상대서열),apartment.duckdb/v_sale_clean
주요중소도시,3단계 상대서열,읍면동,도시 내부,202301~202512,중소형,15,경상남도,창원시,창원시 의창구,서상동,1287.442706291824,1343.758091760683,87,3,1,3,상위권,,현재 DuckDB 재산출(도시 내부 3단계 상대서열),apartment.duckdb/v_sale_clean
주요중소도시,3단계 상대서열,읍면동,도시 내부,202301~202512,중소형,15,경상남도,창원시,창원시 마산합포구,산호동,1159.8229790829103,1299.2377943077413,255,3,1,3,상위권,,현재 DuckDB 재산출(도시 내부 3단계 상대서열),apartment.duckdb/v_sale_clean
주요중소도시,3단계 상대서열,읍면동,도시 내부,202301~202512,중소형,15,경상남도,창원시,창원시 의창구,동정동,1090.19847718638,1298.40930260626,50,3,2,2,중위권,,현재 DuckDB 재산출(도시 내부 3단계 상대서열),apartment.duckdb/v_sale_clean
주요중소도시,3단계 상대서열,읍면동,도시 내부,202301~202512,중소형,15,경상남도,창원시,창원시 진해구,석동,1239.8552971092217,1244.7578606688314,280,3,2,2,중위권,,현재 DuckDB 재산출(도시 내부 3단계 상대서열),apartment.duckdb/v_sale_clean
주요중소도시,3단계 상대서열,읍면동,도시 내부,202301~202512,중소형,15,경상남도,창원시,창원시 성산구,남산동,1043.6080417979824,1242.0839899335517,65,3,2,2,중위권,,현재 DuckDB 재산출(도시 내부 3단계 상대서열),apartment.duckdb/v_sale_clean
주요중소도시,3단계 상대서열,읍면동,도시 내부,202301~202512,중소형,15,경상남도,창원시,창원시 마산합포구,오동동,1163.8763874536737,1241.393905001863,123,3,2,2,중위권,,현재 DuckDB 재산출(도시 내부 3단계 상대서열),apartment.duckdb/v_sale_clean
주요중소도시,3단계 상대서열,읍면동,도시 내부,202301~202512,중소형,15,경상남도,창원시,창원시 진해구,자은동,1262.2466092851014,1234.6536410707533,320,3,2,2,중위권,,현재 DuckDB 재산출(도시 내부 3단계 상대서열),apartment.duckdb/v_sale_clean
주요중소도시,3단계 상대서열,읍면동,도시 내부,202301~202512,중소형,15,경상남도,창원시,창원시 마산합포구,월포동,1176.5280701203737,1221.2246510807545,87,3,2,2,중위권,,현재 DuckDB 재산출(도시 내부 3단계 상대서열),apartment.duckdb/v_sale_clean
주요중소도시,3단계 상대서열,읍면동,도시 내부,202301~202512,중소형,15,경상남도,창원시,창원시 진해구,장천동,1243.8859803042121,1203.3172653158704,219,3,2,2,중위권,,현재 DuckDB 재산출(도시 내부 3단계 상대서열),apartment.duckdb/v_sale_clean
주요중소도시,3단계 상대서열,읍면동,도시 내부,202301~202512,중소형,15,경상남도,창원시,창원시 성산구,대방동,1230.0580938632932,1194.2528042572974,223,3,2,2,중위권,,현재 DuckDB 재산출(도시 내부 3단계 상대서열),apartment.duckdb/v_sale_clean
주요중소도시,3단계 상대서열,읍면동,도시 내부,202301~202512,중소형,15,경상남도,창원시,창원시 진해구,안골동,1191.3040450430992,1194.077163347179,67,3,2,2,중위권,,현재 DuckDB 재산출(도시 내부 3단계 상대서열),apartment.duckdb/v_sale_clean
주요중소도시,3단계 상대서열,읍면동,도시 내부,202301~202512,중소형,15,경상남도,창원시,창원시 마산합포구,가포동,1083.2717801795536,1188.5644102927276,72,3,2,2,중위권,,현재 DuckDB 재산출(도시 내부 3단계 상대서열),apartment.duckdb/v_sale_clean
주요중소도시,3단계 상대서열,읍면동,도시 내부,202301~202512,중소형,15,경상남도,창원시,창원시 진해구,이동,979.3055712520552,1127.9755338217144,75,3,2,2,중위권,,현재 DuckDB 재산출(도시 내부 3단계 상대서열),apartment.duckdb/v_sale_clean
주요중소도시,3단계 상대서열,읍면동,도시 내부,202301~202512,중소형,15,경상남도,창원시,창원시 의창구,북면,1109.7868469572265,1125.2454569263923,1037,3,2,2,중위권,,현재 DuckDB 재산출(도시 내부 3단계 상대서열),apartment.duckdb/v_sale_clean
주요중소도시,3단계 상대서열,읍면동,도시 내부,202301~202512,중소형,15,경상남도,창원시,창원시 성산구,반지동,1089.6730307712992,1076.6205856747995,102,3,2,2,중위권,,현재 DuckDB 재산출(도시 내부 3단계 상대서열),apartment.duckdb/v_sale_clean
주요중소도시,3단계 상대서열,읍면동,도시 내부,202301~202512,중소형,15,경상남도,창원시,창원시 성산구,외동,950.1776674596057,1072.4847446892518,43,3,2,2,중위권,,현재 DuckDB 재산출(도시 내부 3단계 상대서열),apartment.duckdb/v_sale_clean
주요중소도시,3단계 상대서열,읍면동,도시 내부,202301~202512,중소형,15,경상남도,창원시,창원시 마산합포구,현동,1052.951413851681,1069.5250079011162,248,3,2,2,중위권,,현재 DuckDB 재산출(도시 내부 3단계 상대서열),apartment.duckdb/v_sale_clean
주요중소도시,3단계 상대서열,읍면동,도시 내부,202301~202512,중소형,15,경상남도,창원시,창원시 의창구,봉곡동,1080.9535234673992,1069.4910632856645,27,3,2,2,중위권,,현재 DuckDB 재산출(도시 내부 3단계 상대서열),apartment.duckdb/v_sale_clean
주요중소도시,3단계 상대서열,읍면동,도시 내부,202301~202512,중소형,15,경상남도,창원시,창원시 성산구,남양동,1081.4858016688831,1062.7406251094858,395,3,2,2,중위권,,현재 DuckDB 재산출(도시 내부 3단계 상대서열),apartment.duckdb/v_sale_clean
주요중소도시,3단계 상대서열,읍면동,도시 내부,202301~202512,중소형,15,경상남도,창원시,창원시 진해구,남문동,1045.2392384190453,1056.1100356454356,289,3,2,2,중위권,,현재 DuckDB 재산출(도시 내부 3단계 상대서열),apartment.duckdb/v_sale_clean
주요중소도시,3단계 상대서열,읍면동,도시 내부,202301~202512,중소형,15,경상남도,창원시,창원시 진해구,대죽동,1020.6145476324098,1036.6849527179916,20,3,2,2,중위권,,현재 DuckDB 재산출(도시 내부 3단계 상대서열),apartment.duckdb/v_sale_clean
주요중소도시,3단계 상대서열,읍면동,도시 내부,202301~202512,중소형,15,경상남도,창원시,창원시 마산합포구,두월동2가,863.5066105426652,964.9446413419586,17,3,2,2,중위권,,현재 DuckDB 재산출(도시 내부 3단계 상대서열),apartment.duckdb/v_sale_clean
주요중소도시,3단계 상대서열,읍면동,도시 내부,202301~202512,중소형,15,경상남도,창원시,창원시 진해구,부흥동,841.8913963185544,931.9425689127268,22,3,2,2,중위권,,현재 DuckDB 재산출(도시 내부 3단계 상대서열),apartment.duckdb/v_sale_clean
주요중소도시,3단계 상대서열,읍면동,도시 내부,202301~202512,중소형,15,경상남도,창원시,창원시 마산합포구,중앙동3가,920.1514444333003,925.5328820830528,21,3,2,2,중위권,,현재 DuckDB 재산출(도시 내부 3단계 상대서열),apartment.duckdb/v_sale_clean
주요중소도시,3단계 상대서열,읍면동,도시 내부,202301~202512,중소형,15,경상남도,창원시,창원시 마산합포구,중앙동2가,865.0922864669241,914.3202372392556,51,3,2,2,중위권,,현재 DuckDB 재산출(도시 내부 3단계 상대서열),apartment.duckdb/v_sale_clean
주요중소도시,3단계 상대서열,읍면동,도시 내부,202301~202512,중소형,15,경상남도,창원시,창원시 진해구,경화동,1022.5476090216108,907.080053447705,254,3,3,1,하위권,,현재 DuckDB 재산출(도시 내부 3단계 상대서열),apartment.duckdb/v_sale_clean
주요중소도시,3단계 상대서열,읍면동,도시 내부,202301~202512,중소형,15,경상남도,창원시,창원시 마산합포구,창포동1가,860.198620937917,895.3492445977353,24,3,3,1,하위권,,현재 DuckDB 재산출(도시 내부 3단계 상대서열),apartment.duckdb/v_sale_clean
주요중소도시,3단계 상대서열,읍면동,도시 내부,202301~202512,중소형,15,경상남도,창원시,창원시 진해구,용원동,820.9925570238432,838.9762943931137,224,3,3,1,하위권,,현재 DuckDB 재산출(도시 내부 3단계 상대서열),apartment.duckdb/v_sale_clean
주요중소도시,3단계 상대서열,읍면동,도시 내부,202301~202512,중소형,15,경상남도,창원시,창원시 마산회원구,회원동,1011.6743132147446,820.701999495787,124,3,3,1,하위권,,현재 DuckDB 재산출(도시 내부 3단계 상대서열),apartment.duckdb/v_sale_clean
주요중소도시,3단계 상대서열,읍면동,도시 내부,202301~202512,중소형,15,경상남도,창원시,창원시 성산구,안민동,827.8807007335643,816.7233835683033,119,3,3,1,하위권,,현재 DuckDB 재산출(도시 내부 3단계 상대서열),apartment.duckdb/v_sale_clean
주요중소도시,3단계 상대서열,읍면동,도시 내부,202301~202512,중소형,15,경상남도,창원시,창원시 마산회원구,구암동,805.0260291083556,815.8814850402192,96,3,3,1,하위권,,현재 DuckDB 재산출(도시 내부 3단계 상대서열),apartment.duckdb/v_sale_clean
주요중소도시,3단계 상대서열,읍면동,도시 내부,202301~202512,중소형,15,경상남도,창원시,창원시 성산구,천선동,792.4627205960542,794.8415871950086,31,3,3,1,하위권,,현재 DuckDB 재산출(도시 내부 3단계 상대서열),apartment.duckdb/v_sale_clean
주요중소도시,3단계 상대서열,읍면동,도시 내부,202301~202512,중소형,15,경상남도,창원시,창원시 성산구,내동,885.0773740098111,781.0750119171371,79,3,3,1,하위권,,현재 DuckDB 재산출(도시 내부 3단계 상대서열),apartment.duckdb/v_sale_clean
주요중소도시,3단계 상대서열,읍면동,도시 내부,202301~202512,중소형,15,경상남도,창원시,창원시 마산회원구,내서읍,773.8747486498999,779.5351331128039,759,3,3,1,하위권,,현재 DuckDB 재산출(도시 내부 3단계 상대서열),apartment.duckdb/v_sale_clean
주요중소도시,3단계 상대서열,읍면동,도시 내부,202301~202512,중소형,15,경상남도,창원시,창원시 진해구,남양동,789.9538154424487,776.9015431379545,69,3,3,1,하위권,,현재 DuckDB 재산출(도시 내부 3단계 상대서열),apartment.duckdb/v_sale_clean
주요중소도시,3단계 상대서열,읍면동,도시 내부,202301~202512,중소형,15,경상남도,창원시,창원시 마산합포구,해운동,757.0529143358186,753.0301314972435,126,3,3,1,하위권,,현재 DuckDB 재산출(도시 내부 3단계 상대서열),apartment.duckdb/v_sale_clean
주요중소도시,3단계 상대서열,읍면동,도시 내부,202301~202512,중소형,15,경상남도,창원시,창원시 마산합포구,진동면,684.3433332810157,739.0584561948733,156,3,3,1,하위권,,현재 DuckDB 재산출(도시 내부 3단계 상대서열),apartment.duckdb/v_sale_clean
주요중소도시,3단계 상대서열,읍면동,도시 내부,202301~202512,중소형,15,경상남도,창원시,창원시 진해구,마천동,590.0407821839403,673.2771833153809,26,3,3,1,하위권,,현재 DuckDB 재산출(도시 내부 3단계 상대서열),apartment.duckdb/v_sale_clean
주요중소도시,3단계 상대서열,읍면동,도시 내부,202301~202512,중소형,15,경상남도,창원시,창원시 마산합포구,신포동2가,697.3268537526833,672.5572660752857,22,3,3,1,하위권,,현재 DuckDB 재산출(도시 내부 3단계 상대서열),apartment.duckdb/v_sale_clean
주요중소도시,3단계 상대서열,읍면동,도시 내부,202301~202512,중소형,15,경상남도,창원시,창원시 진해구,여좌동,747.9725057186853,668.0188803693557,26,3,3,1,하위권,,현재 DuckDB 재산출(도시 내부 3단계 상대서열),apartment.duckdb/v_sale_clean
주요중소도시,3단계 상대서열,읍면동,도시 내부,202301~202512,중소형,15,경상남도,창원시,창원시 의창구,도계동,702.5290344150862,661.8422261569391,179,3,3,1,하위권,,현재 DuckDB 재산출(도시 내부 3단계 상대서열),apartment.duckdb/v_sale_clean
주요중소도시,3단계 상대서열,읍면동,도시 내부,202301~202512,중소형,15,경상남도,창원시,창원시 진해구,청안동,648.8462107582261,651.7883935320878,82,3,3,1,하위권,,현재 DuckDB 재산출(도시 내부 3단계 상대서열),apartment.duckdb/v_sale_clean
주요중소도시,3단계 상대서열,읍면동,도시 내부,202301~202512,중소형,15,경상남도,창원시,창원시 성산구,신촌동,691.3939594559315,595.5467469611938,98,3,3,1,하위권,,현재 DuckDB 재산출(도시 내부 3단계 상대서열),apartment.duckdb/v_sale_clean
주요중소도시,3단계 상대서열,읍면동,도시 내부,202301~202512,중소형,15,경상남도,창원시,창원시 의창구,소답동,520.979571149348,528.2682193839219,65,3,3,1,하위권,,현재 DuckDB 재산출(도시 내부 3단계 상대서열),apartment.duckdb/v_sale_clean
주요중소도시,3단계 상대서열,읍면동,도시 내부,202301~202512,중소형,15,경상남도,창원시,창원시 마산합포구,완월동,554.5816917436388,522.6693075221152,80,3,3,1,하위권,,현재 DuckDB 재산출(도시 내부 3단계 상대서열),apartment.duckdb/v_sale_clean
주요중소도시,3단계 상대서열,읍면동,도시 내부,202301~202512,중소형,15,경상남도,창원시,창원시 진해구,두동,469.0438214348804,490.03979531504456,30,3,3,1,하위권,,현재 DuckDB 재산출(도시 내부 3단계 상대서열),apartment.duckdb/v_sale_clean
주요중소도시,3단계 상대서열,읍면동,도시 내부,202301~202512,중소형,15,경상남도,창원시,창원시 마산합포구,자산동,465.3886046248119,487.4638911122659,55,3,3,1,하위권,,현재 DuckDB 재산출(도시 내부 3단계 상대서열),apartment.duckdb/v_sale_clean
주요중소도시,3단계 상대서열,읍면동,도시 내부,202301~202512,중소형,15,경상남도,창원시,창원시 의창구,동읍,441.9768929444222,466.97376677578933,187,3,3,1,하위권,,현재 DuckDB 재산출(도시 내부 3단계 상대서열),apartment.duckdb/v_sale_clean
주요중소도시,3단계 상대서열,읍면동,도시 내부,202301~202512,중소형,15,경상북도,경산시,경산시,계양동,1784.7683972179377,1748.7217340698605,48,3,1,3,상위권,,현재 DuckDB 재산출(도시 내부 3단계 상대서열),apartment.duckdb/v_sale_clean
주요중소도시,3단계 상대서열,읍면동,도시 내부,202301~202512,중소형,15,경상북도,경산시,경산시,중산동,1753.3904125578074,1737.877931199119,1091,3,1,3,상위권,,현재 DuckDB 재산출(도시 내부 3단계 상대서열),apartment.duckdb/v_sale_clean
주요중소도시,3단계 상대서열,읍면동,도시 내부,202301~202512,중소형,15,경상북도,경산시,경산시,중방동,1243.0717468054918,1381.7571018351337,140,3,1,3,상위권,,현재 DuckDB 재산출(도시 내부 3단계 상대서열),apartment.duckdb/v_sale_clean
주요중소도시,3단계 상대서열,읍면동,도시 내부,202301~202512,중소형,15,경상북도,경산시,경산시,하양읍,1057.230409323989,1230.8060610716866,384,3,1,3,상위권,,현재 DuckDB 재산출(도시 내부 3단계 상대서열),apartment.duckdb/v_sale_clean
주요중소도시,3단계 상대서열,읍면동,도시 내부,202301~202512,중소형,15,경상북도,경산시,경산시,상방동,952.6206890319318,1108.8706169749717,30,3,1,3,상위권,,현재 DuckDB 재산출(도시 내부 3단계 상대서열),apartment.duckdb/v_sale_clean
주요중소도시,3단계 상대서열,읍면동,도시 내부,202301~202512,중소형,15,경상북도,경산시,경산시,대평동,1023.2742719776192,1043.0185813954868,99,3,1,3,상위권,,현재 DuckDB 재산출(도시 내부 3단계 상대서열),apartment.duckdb/v_sale_clean
주요중소도시,3단계 상대서열,읍면동,도시 내부,202301~202512,중소형,15,경상북도,경산시,경산시,압량읍,1042.812065990589,1031.0880839095591,365,3,2,2,중위권,,현재 DuckDB 재산출(도시 내부 3단계 상대서열),apartment.duckdb/v_sale_clean
주요중소도시,3단계 상대서열,읍면동,도시 내부,202301~202512,중소형,15,경상북도,경산시,경산시,정평동,1096.059280311201,991.8522256872224,317,3,2,2,중위권,,현재 DuckDB 재산출(도시 내부 3단계 상대서열),apartment.duckdb/v_sale_clean
주요중소도시,3단계 상대서열,읍면동,도시 내부,202301~202512,중소형,15,경상북도,경산시,경산시,백천동,879.657368801866,909.4115963380389,288,3,2,2,중위권,,현재 DuckDB 재산출(도시 내부 3단계 상대서열),apartment.duckdb/v_sale_clean
주요중소도시,3단계 상대서열,읍면동,도시 내부,202301~202512,중소형,15,경상북도,경산시,경산시,사동,840.0431168542433,904.4028929339556,325,3,2,2,중위권,,현재 DuckDB 재산출(도시 내부 3단계 상대서열),apartment.duckdb/v_sale_clean
주요중소도시,3단계 상대서열,읍면동,도시 내부,202301~202512,중소형,15,경상북도,경산시,경산시,사정동,792.5202030929913,883.4055048713539,25,3,2,2,중위권,,현재 DuckDB 재산출(도시 내부 3단계 상대서열),apartment.duckdb/v_sale_clean
주요중소도시,3단계 상대서열,읍면동,도시 내부,202301~202512,중소형,15,경상북도,경산시,경산시,삼풍동,804.2984818532385,810.1973235581527,35,3,3,1,하위권,,현재 DuckDB 재산출(도시 내부 3단계 상대서열),apartment.duckdb/v_sale_clean
주요중소도시,3단계 상대서열,읍면동,도시 내부,202301~202512,중소형,15,경상북도,경산시,경산시,진량읍,821.8718018233941,804.0381194754088,176,3,3,1,하위권,,현재 DuckDB 재산출(도시 내부 3단계 상대서열),apartment.duckdb/v_sale_clean
주요중소도시,3단계 상대서열,읍면동,도시 내부,202301~202512,중소형,15,경상북도,경산시,경산시,옥곡동,756.2881193773867,764.8011813289003,187,3,3,1,하위권,,현재 DuckDB 재산출(도시 내부 3단계 상대서열),apartment.duckdb/v_sale_clean
주요중소도시,3단계 상대서열,읍면동,도시 내부,202301~202512,중소형,15,경상북도,경산시,경산시,조영동,643.1847798119851,641.0696544265165,16,3,3,1,하위권,,현재 DuckDB 재산출(도시 내부 3단계 상대서열),apartment.duckdb/v_sale_clean
주요중소도시,3단계 상대서열,읍면동,도시 내부,202301~202512,중소형,15,경상북도,경산시,경산시,옥산동,655.6846197788674,637.8971176968803,95,3,3,1,하위권,,현재 DuckDB 재산출(도시 내부 3단계 상대서열),apartment.duckdb/v_sale_clean
주요중소도시,3단계 상대서열,읍면동,도시 내부,202301~202512,중소형,15,경상북도,경주시,경주시,용강동,1288.3968590488287,1424.1892317500906,927,3,1,3,상위권,,현재 DuckDB 재산출(도시 내부 3단계 상대서열),apartment.duckdb/v_sale_clean
주요중소도시,3단계 상대서열,읍면동,도시 내부,202301~202512,중소형,15,경상북도,경주시,경주시,건천읍,1036.73844779448,1318.9503360079636,71,3,1,3,상위권,,현재 DuckDB 재산출(도시 내부 3단계 상대서열),apartment.duckdb/v_sale_clean
주요중소도시,3단계 상대서열,읍면동,도시 내부,202301~202512,중소형,15,경상북도,경주시,경주시,진현동,1194.1151788318025,1200.2319774129178,22,3,1,3,상위권,,현재 DuckDB 재산출(도시 내부 3단계 상대서열),apartment.duckdb/v_sale_clean
주요중소도시,3단계 상대서열,읍면동,도시 내부,202301~202512,중소형,15,경상북도,경주시,경주시,현곡면,1038.5869618524714,1129.5504267582708,473,3,1,3,상위권,,현재 DuckDB 재산출(도시 내부 3단계 상대서열),apartment.duckdb/v_sale_clean
주요중소도시,3단계 상대서열,읍면동,도시 내부,202301~202512,중소형,15,경상북도,경주시,경주시,천북면,727.2985896844817,952.2527572428991,17,3,1,3,상위권,,현재 DuckDB 재산출(도시 내부 3단계 상대서열),apartment.duckdb/v_sale_clean
주요중소도시,3단계 상대서열,읍면동,도시 내부,202301~202512,중소형,15,경상북도,경주시,경주시,노서동,729.1110146822994,732.0738592704583,16,3,2,2,중위권,,현재 DuckDB 재산출(도시 내부 3단계 상대서열),apartment.duckdb/v_sale_clean
